laptop_ID,Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,IPS_Panel,Retina_Display,Touchscreen,Resolution_X,Resolution_Y,Total_Pixels,High_Resolution,Product_Series,Cpu_Brand,Cpu_Series,Clock_Speed,Gpu_Manufacturer,Gpu_Series,Memory_Type,Memory_Size(GB)
820,MSI,Gaming,17.3,16,Windows 10,2.9,2415.0,0,0,0,1920,1080,2073600,0,GE72MVR,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1536
821,Samsung,Ultrabook,13.3,8,Windows 10,0.81,1499.0,0,0,0,1920,1080,2073600,0,Notebook,Intel,Core i5,2.5,Intel,HD,SSD,256
822,Dell,Notebook,15.6,8,Windows 10,1.98,961.0,0,0,0,1920,1080,2073600,0,Vostro,Intel,Core i7,2.7,Nvidia,GeForce,HDD,1024
823,Dell,Notebook,15.6,8,Windows 10,2.18,789.81,0,0,0,1920,1080,2073600,0,Vostro,Intel,Core i5,2.5,AMD,Radeon,SSD,256
824,Lenovo,Ultrabook,14.0,8,Windows 10,1.32,1859.0,0,0,0,1920,1080,2073600,0,Thinkpad,Intel,Core i7,2.7,Intel,HD,SSD,256
825,Razer,Ultrabook,12.5,16,Windows 10,1.29,1799.0,1,0,1,3840,2160,8294400,1,Blade,Intel,Core i7,2.5,Intel,HD,SSD,512
826,HP,Netbook,11.6,4,Chrome OS,1.23,385.0,0,0,0,1366,768,1049088,0,Chromebook,Intel,Celeron,1.6,Intel,HD,Flash Storage,16
827,Dell,Gaming,17.3,16,Windows 10,4.36,2505.02,1,0,0,1920,1080,2073600,0,Alienware,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1152
828,Dell,Notebook,14.0,4,Windows 10,1.76,755.0,0,0,0,1366,768,1049088,0,Latitude,Intel,Core i5,2.3,Intel,HD,HDD,500
829,Lenovo,Notebook,15.6,4,Windows 10,2.1,489.9,0,0,0,1366,768,1049088,0,V110-15ISK,Intel,Core i3,2,Intel,HD,HDD,500
830,Toshiba,Ultrabook,14.0,4,Windows 10,1.25,1090.0,0,0,0,1366,768,1049088,0,Tecra,Intel,Core i5,2.5,Intel,HD,SSD,128
831,Lenovo,Ultrabook,14.0,8,Windows 10,1.13,2499.0,1,0,0,1920,1080,2073600,0,Thinkpad,Intel,Core i7,2.7,Intel,HD,SSD,512
832,MSI,Gaming,15.6,8,Windows 10,2.4,1199.0,0,0,0,1920,1080,2073600,0,GL62M,Intel,Core i5,2.5,Nvidia,GeForce,SSD,256
833,Lenovo,Ultrabook,14.0,8,Windows 10,1.13,1875.0,1,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i5,2.5,Intel,HD,Flash Storage,256
834,Toshiba,Notebook,14.0,4,Windows 10,1.75,499.0,0,0,0,1366,768,1049088,0,Satellite,Intel,Pentium,2.1,Intel,HD,SSD,128
835,Asus,2 in 1 Convertible,13.3,8,Windows 10,1.1,1358.0,0,0,1,1920,1080,2073600,0,ZenBook,Intel,Core i5,2.5,Intel,HD,SSD,256
836,Dell,Notebook,14.0,4,Windows 10,1.76,585.0,0,0,0,1366,768,1049088,0,Latitude,Intel,Core i3,2,Intel,HD,HDD,500
837,Acer,Netbook,11.6,4,Chrome OS,1.35,355.0,1,0,0,1366,768,1049088,0,Chromebook,Intel,Celeron,1.6,Intel,HD,Flash Storage,32
838,Acer,Notebook,14.0,8,Windows 10,1.5,619.0,1,0,0,1920,1080,2073600,0,Swift,Intel,Core i3,2.4,Intel,HD,SSD,128
839,Razer,Gaming,17.3,32,Windows 10,3.49,5499.0,0,0,1,3840,2160,8294400,1,Blade,Intel,Core i7,2.9,Nvidia,GeForce,SSD,512
840,Lenovo,Ultrabook,14.0,16,Windows 10,1.1,2099.0,1,0,0,2560,1440,3686400,1,Thinkpad,Intel,Core i7,2.6,Intel,HD,SSD,512
841,Asus,Notebook,15.6,4,Linux,2.1,519.0,0,0,0,1920,1080,2073600,0,VivoBook,Intel,Core i5,2.5,Nvidia,GeForce,HDD,1024
842,Lenovo,Notebook,14.0,8,Windows 10,1.7,1186.0,0,0,0,1920,1080,2073600,0,Thinkpad,Intel,Core i5,2.3,Intel,HD,SSD,256
843,Lenovo,Notebook,14.0,8,Windows 10,1.32,1650.0,1,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i5,2.6,Intel,HD,SSD,256
844,Dell,Gaming,15.6,16,Windows 10,3.21,2774.63,0,0,0,1920,1080,2073600,0,Alienware,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
845,Asus,Gaming,17.3,16,Windows 10,2.9,2419.0,0,0,0,1920,1080,2073600,0,Rog,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
846,Toshiba,Notebook,15.6,4,Windows 10,2.0,669.0,0,0,0,1366,768,1049088,0,Satellite,Intel,Core i3,2.4,Intel,HD,HDD,500
847,Lenovo,Notebook,14.0,4,Chrome OS,1.5,325.0,0,0,0,1366,768,1049088,0,N42-20,Intel,Celeron,1.6,Intel,HD,Flash Storage,16
848,Asus,Notebook,15.6,8,Windows 10,2.3,590.0,0,0,0,1920,1080,2073600,0,R558UA-DM966T,Intel,Core i5,2.5,Intel,HD,HDD,128
849,Asus,Gaming,17.3,16,Windows 10,2.73,1799.0,0,0,0,1920,1080,2073600,0,Rog,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1536
851,Dell,Gaming,17.3,32,Windows 10,4.42,3072.89,1,0,0,1920,1080,2073600,0,Alienware,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1536
852,HP,Notebook,17.3,8,Windows 10,2.63,910.0,0,0,0,1600,900,1440000,0,ProBook,Intel,Core i5,2.5,Nvidia,GeForce,HDD,1024
853,Dell,Notebook,15.6,8,Windows 10,2.18,713.99,0,0,0,1366,768,1049088,0,Vostro,Intel,Core i5,2.5,Intel,HD,SSD,128
854,HP,Ultrabook,14.0,8,Windows 7,1.54,1870.0,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i7,2.5,Intel,HD,SSD,512
855,Dell,Notebook,15.6,4,Windows 10,2.18,739.0,0,0,0,1920,1080,2073600,0,Vostro,Intel,Core i7,2.7,AMD,Radeon,SSD,256
856,HP,2 in 1 Convertible,11.6,4,Chrome OS,1.4,615.0,0,0,1,1366,768,1049088,0,Chromebook,Intel,Celeron,1.1,Intel,HD,Flash Storage,32
857,Asus,Ultrabook,13.3,8,Windows 10,1.45,1026.0,1,0,0,1920,1080,2073600,0,ZenBook,Intel,Core i5,2.3,Nvidia,GeForce,SSD,512
858,HP,2 in 1 Convertible,13.3,8,Windows 10,1.28,2277.0,0,0,1,1920,1080,2073600,0,EliteBook,Intel,Core i5,2.5,Intel,HD,SSD,256
859,HP,Ultrabook,14.0,8,Windows 10,1.54,1468.0,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i7,2.5,Intel,HD,SSD,512
860,HP,Notebook,15.6,4,No OS,1.86,299.0,0,0,0,1366,768,1049088,0,250 G6,Intel,Celeron,1.6,Intel,HD,SSD,128
862,Asus,Gaming,15.6,16,Windows 10,2.1,1899.0,0,0,0,1920,1080,2073600,0,Rog,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1152
863,Dell,Notebook,17.3,8,Linux,2.83,865.0,0,0,0,1920,1080,2073600,0,Inspiron,Intel,Core i7,2.7,AMD,Radeon,HDD,1024
864,Lenovo,Ultrabook,14.0,8,Windows 10,1.96,1903.0,1,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i7,2.8,Nvidia,GeForce,SSD,256
865,Asus,Notebook,15.6,8,Windows 10,2.3,787.0,1,0,0,1920,1080,2073600,0,K556UR-DM621T,Intel,Core i7,2.7,Nvidia,GeForce,SSD,256
866,Dell,Notebook,15.6,8,Windows 10,1.9,945.0,0,0,0,1920,1080,2073600,0,Latitude,Intel,Core i5,2.5,Intel,HD,SSD,128
867,Asus,Notebook,15.6,4,Windows 10,2.0,449.0,0,0,0,1366,768,1049088,0,X541NA,Intel,Pentium,1.1,Intel,HD,HDD,1024
868,HP,2 in 1 Convertible,13.3,8,Windows 10,1.28,2559.0,0,0,1,1920,1080,2073600,0,EliteBook,Intel,Core i7,2.8,Intel,HD,SSD,256
869,Dell,Notebook,13.3,8,Windows 10,1.62,649.0,0,0,1,1920,1080,2073600,0,Inspiron,Intel,Core i5,2.3,Intel,HD,HDD,1024
870,Lenovo,Notebook,15.6,4,No OS,2.2,469.0,0,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i3,2.0,Intel,HD,HDD,1024
871,Lenovo,Notebook,15.6,8,Windows 10,2.3,850.66,1,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i5,2.5,Intel,HD,HDD,1024
872,HP,Notebook,15.6,8,Windows 10,1.84,1349.0,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i5,2.6,AMD,Radeon,SSD,256
873,Toshiba,Notebook,13.3,4,Windows 10,1.05,1285.0,0,0,0,1920,1080,2073600,0,Portege,Intel,Core i5,2.5,Intel,HD,SSD,128
874,Lenovo,Gaming,15.6,8,No OS,2.5,1017.0,1,0,0,1920,1080,2073600,0,Legion,Intel,Core i5,2.5,Nvidia,GeForce,HDD,1024
875,Dell,Ultrabook,13.3,16,Windows 10,1.29,2240.0,0,0,1,3200,1800,5760000,1,XPS,Intel,Core i7,2.5,Intel,Iris Plus,SSD,512
876,HP,Notebook,15.6,4,Windows 10,2.07,910.0,0,0,0,1920,1080,2073600,0,Probook,Intel,Core i5,2.3,Intel,HD,HDD,500
877,Toshiba,Ultrabook,13.3,8,Windows 10,1.2,1095.0,0,0,0,1366,768,1049088,0,Portégé,Intel,Core i5,2.3,Intel,HD,SSD,256
878,Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,1950.0,1,0,1,1920,1080,2073600,0,ThinkPad,Intel,Core i7,2.7,Intel,HD,SSD,256
879,Acer,Notebook,14.0,8,Windows 10,1.56,902.0,1,0,0,1920,1080,2073600,0,TMX349-G2-M-50FS,Intel,Core i5,2.5,Intel,HD,SSD,256
880,Dell,Workstation,15.6,8,Windows 10,2.23,1778.0,0,0,0,1920,1080,2073600,0,Precision,Intel,Core i7,2.8,Nvidia,Quadro,HDD,1024
881,Lenovo,Notebook,15.6,4,Windows 10,2.38,1055.0,0,0,0,1366,768,1049088,0,ThinkPad,Intel,Core i5,2.5,Intel,HD,HDD,500
882,Lenovo,Notebook,15.6,4,No OS,2.2,479.0,0,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i3,2,AMD,Radeon,HDD,1024
883,Toshiba,Notebook,15.6,8,Windows 10,2.0,1388.0,1,0,0,1920,1080,2073600,0,Tecra,Intel,Core i7,2.7,Intel,HD,SSD,256
884,Lenovo,Notebook,13.3,4,Windows 10,1.44,735.0,1,0,0,1920,1080,2073600,0,Thinkpad,Intel,Core i3,2.4,Intel,HD,SSD,180
885,Samsung,Ultrabook,15.0,16,Windows 10,1.23,1849.0,0,0,0,1920,1080,2073600,0,Notebook,Intel,Core i7,2.7,Nvidia,GeForce,SSD,256
886,Dell,Ultrabook,12.5,8,Windows 10,1.6,1690.0,0,0,0,1920,1080,2073600,0,Latitude,Intel,Core i7,2.8,Intel,HD,SSD,256
887,Asus,Notebook,15.6,4,Linux,2.0,398.99,0,0,0,1366,768,1049088,0,X541NA-GO121,Intel,Pentium,1.1,Intel,HD,HDD,1024
888,Xiaomi,Ultrabook,13.3,8,Windows 10,1.28,935.0,1,0,0,1920,1080,2073600,0,Mi,Intel,Core i5,2.3,Nvidia,GeForce,SSD,256
889,Dell,Notebook,15.6,4,Windows 10,2.18,912.5,0,0,0,1920,1080,2073600,0,Vostro,Intel,Core i5,2.5,Nvidia,GeForce,SSD + HDD,1152
890,HP,Notebook,15.6,4,Windows 10,2.04,839.0,0,0,0,1920,1080,2073600,0,ProBook,Intel,Core i5,2.5,Intel,HD,SSD,256
891,HP,2 in 1 Convertible,13.3,4,Windows 10,1.28,1700.0,0,0,1,1920,1080,2073600,0,EliteBook,Intel,Core i5,2.5,Intel,HD,SSD,256
892,HP,2 in 1 Convertible,15.6,4,Windows 10,2.3,684.8,0,0,1,1366,768,1049088,0,Pavilion,Intel,Core i5,2.5,Intel,HD,HDD,500
893,Asus,Notebook,14.1,4,Windows 10,1.65,348.0,0,0,0,1366,768,1049088,0,VivoBook,Intel,Celeron,1.1,Intel,HD,Flash Storage,32
894,Lenovo,Notebook,15.6,8,Windows 10,2.2,669.0,1,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i7,2.5,Nvidia,GeForce,HDD,1024
895,Dell,Notebook,15.6,4,Windows 10,2.2,369.0,0,0,0,1366,768,1049088,0,Inspiron,Intel,Pentium,1.6,Intel,HD,HDD,500
896,HP,2 in 1 Convertible,13.3,4,Windows 10,1.28,1799.0,0,0,1,1920,1080,2073600,0,EliteBook,Intel,Core i5,2.5,Intel,HD,SSD,256
897,Dell,Notebook,15.6,4,Linux,2.18,455.7,0,0,0,1366,768,1049088,0,Vostro,Intel,Core i3,2.0,AMD,Radeon,HDD,1024
898,Asus,Gaming,17.3,12,Windows 10,2.2,1369.9,0,0,0,1920,1080,2073600,0,Rog,Intel,Core i5,2.5,Nvidia,GeForce,SSD + HDD,1152
899,Acer,Netbook,11.6,4,Chrome OS,1.25,297.0,1,0,0,1366,768,1049088,0,Chromebook,Intel,Celeron,1.6,Intel,HD,Flash Storage,32
900,Lenovo,Notebook,17.3,4,Windows 10,2.8,379.0,0,0,0,1600,900,1440000,0,IdeaPad,AMD,A4-Series,2.2,AMD,Radeon,HDD,500
901,HP,Notebook,14.0,4,Windows 10,1.95,1265.0,0,0,0,1920,1080,2073600,0,Probook,Intel,Core i5,2.5,Intel,HD,SSD,128
902,HP,2 in 1 Convertible,13.3,16,Windows 10,1.42,1399.0,0,0,1,3200,1800,5760000,1,Envy,Intel,Core i7,2.7,Intel,HD,SSD,256
903,Samsung,Ultrabook,15.0,8,Windows 10,1.17,1699.0,0,0,0,1920,1080,2073600,0,Notebook,Intel,Core i7,2.7,Intel,HD,SSD,256
904,Lenovo,Ultrabook,14.0,8,Windows 10,1.32,1799.0,1,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i5,2.5,Intel,HD,SSD,256
905,MSI,Gaming,17.3,16,Windows 10,2.43,2649.0,1,0,0,3840,2160,8294400,1,GS73VR,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,2560
906,Toshiba,Notebook,13.3,8,Windows 10,1.05,1475.0,0,0,0,1920,1080,2073600,0,Portege,Intel,Core i5,2.5,Intel,HD,SSD,256
908,Dell,Gaming,15.6,8,Linux,2.62,929.0,0,0,0,1920,1080,2073600,0,Inspiron,Intel,Core i7,2.8,Nvidia,GeForce,HDD,1024
909,HP,Notebook,15.6,8,Windows 10,2.04,900.0,0,0,0,1920,1080,2073600,0,ProBook,Intel,Core i7,2.7,Nvidia,GeForce,HDD,1024
910,Dell,Notebook,15.6,4,Windows 10,2.18,614.0,0,0,0,1366,768,1049088,0,Vostro,Intel,Core i3,2.0,AMD,Radeon,HDD,1024
911,Dell,Notebook,15.6,8,Windows 10,1.9,935.0,0,0,0,1920,1080,2073600,0,Latitude,Intel,Core i5,2.6,Intel,HD,HDD,500
912,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,2013.1,0,0,1,3200,1800,5760000,1,XPS,Intel,Core i7,1.3,Intel,HD,SSD,512
913,Asus,Gaming,17.3,32,Windows 10,3.58,1279.0,1,0,0,1920,1080,2073600,0,G701VO-IH74K,Intel,Core i7,2.7,Nvidia,GeForce,SSD,512
914,Dell,2 in 1 Convertible,13.3,16,Windows 10,1.22,1649.0,0,0,1,1920,1080,2073600,0,XPS,Intel,Core i7,1.3,Intel,HD,SSD,256
915,Lenovo,Ultrabook,14.0,8,Windows 10,1.13,2049.0,1,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i7,2.7,Intel,HD,Flash Storage,256
916,Lenovo,Notebook,15.6,8,Windows 10,1.95,1962.99,1,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i5,2.5,Intel,HD,SSD,512
917,LG,Ultrabook,15.6,16,Windows 10,1.08,2099.0,1,0,1,1920,1080,2073600,0,Gram,Intel,Core i7,2.7,Intel,HD,SSD,512
918,HP,Netbook,12.5,8,Windows 10,1.26,1483.0,0,0,0,1920,1080,2073600,0,Elitebook,Intel,Core i7,2.7,Intel,HD,SSD,512
919,Acer,Notebook,15.6,4,Chrome OS,2.2,359.0,1,0,0,1920,1080,2073600,0,Chromebook,Intel,Celeron,1.5,Intel,HD,Flash Storage,16
920,Lenovo,Notebook,15.6,8,Windows 10,2.6,789.0,1,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i5,2.3,Nvidia,GeForce,SSD + HDD,1152
922,LG,Ultrabook,14.0,8,Windows 10,0.98,1899.0,1,0,1,1920,1080,2073600,0,Gram,Intel,Core i7,2.7,Intel,HD,SSD,512
923,Dell,Notebook,14.0,8,Windows 10,1.6,1205.0,0,0,0,1920,1080,2073600,0,Latitude,Intel,Core i5,2.8,Intel,HD,SSD,256
924,HP,Ultrabook,12.5,8,Windows 10,1.09,3100.0,0,0,1,3840,2160,8294400,1,Elitebook,Intel,Core M,1.2,Intel,HD,SSD,240
925,Lenovo,Notebook,15.6,6,Windows 10,2.2,789.0,0,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i7,2.7,Nvidia,GeForce,SSD,256
926,HP,Notebook,15.6,8,Windows 10,2.04,1018.99,0,0,0,1920,1080,2073600,0,ProBook,Intel,Core i7,2.7,Nvidia,GeForce,SSD,256
927,Acer,Notebook,15.6,4,Windows 10,2.4,499.0,0,0,0,1920,1080,2073600,0,Aspire,Intel,Core i3,2.4,Intel,HD,HDD,1024
928,Lenovo,Notebook,13.3,4,Windows 10,1.44,881.0,0,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i5,2.5,Intel,HD,SSD,128
930,HP,Notebook,13.3,8,Windows 10,1.49,960.0,0,0,0,1920,1080,2073600,0,Probook,Intel,Core i5,2.5,Intel,HD,SSD,256
931,MSI,Gaming,17.3,16,Windows 10,2.7,1599.0,0,0,0,1920,1080,2073600,0,GE72VR,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
932,Dell,Gaming,15.6,16,Windows 10,2.6,1349.0,0,0,0,1920,1080,2073600,0,Inspiron,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1152
933,MSI,Gaming,15.6,8,Windows 10,2.2,1119.91,0,0,0,1920,1080,2073600,0,GL62M,Intel,Core i5,2.5,Nvidia,GeForce,SSD + HDD,1152
934,Dell,Notebook,15.6,4,Windows 10,2.18,684.99,0,0,0,1366,768,1049088,0,Vostro,Intel,Core i5,2.5,AMD,Radeon,HDD,1024
935,HP,Ultrabook,15.6,8,Windows 10,1.84,1296.99,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i7,2.5,AMD,Radeon,SSD,256
936,HP,Ultrabook,13.3,8,Windows 10,1.39,1149.0,0,0,1,3200,1800,5760000,1,Envy,Intel,Core i7,2.7,Intel,HD,SSD,256
937,Toshiba,Notebook,15.6,16,Windows 10,2.4,1975.0,1,0,0,1920,1080,2073600,0,Tecra,Intel,Core i7,2.6,Nvidia,GeForce,SSD,256
938,Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,1825.0,1,0,1,1920,1080,2073600,0,ThinkPad,Intel,Core i5,2.5,Intel,HD,SSD,512
939,Dell,Notebook,15.6,4,Windows 10,1.95,729.9,0,0,0,1366,768,1049088,0,Latitude,Intel,Core i5,2.3,Intel,HD,HDD,500
940,Lenovo,Ultrabook,12.5,8,Windows 10,1.36,1650.0,1,0,0,1920,1080,2073600,0,Thinkpad,Intel,Core i7,2.7,Intel,HD,SSD,256
941,HP,Notebook,15.6,8,Windows 10,2.31,1165.0,0,0,0,1920,1080,2073600,0,Probook,Intel,Core i5,2.3,Intel,HD,SSD,256
942,Dell,Notebook,15.6,4,Windows 10,2.18,708.06,0,0,0,1366,768,1049088,0,Vostro,Intel,Core i5,2.5,Intel,HD,HDD,1024
943,HP,Notebook,14.0,4,Windows 10,1.95,1149.0,0,0,0,1366,768,1049088,0,ProBook,Intel,Core i5,2.3,Intel,HD,HDD,500
944,Lenovo,Notebook,15.6,4,Windows 10,2.2,309.0,0,0,0,1366,768,1049088,0,IdeaPad,Intel,Pentium,1.1,Intel,HD,HDD,1024
945,HP,Ultrabook,12.5,4,Windows 10,1.26,1579.0,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i5,2.3,Intel,HD,HDD,500
946,HP,Notebook,15.6,4,No OS,1.86,288.9,0,0,0,1366,768,1049088,0,250 G6,Intel,Celeron,1.6,Intel,HD,HDD,1024
947,Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,1799.0,1,0,1,3200,1800,5760000,1,Yoga,Intel,Core i7,2.2,Intel,Iris,SSD,1024
948,Toshiba,Notebook,14.0,4,Windows 10,1.47,1105.0,1,0,0,1920,1080,2073600,0,Tecra,Intel,Core i5,2.3,Intel,HD,SSD,128
949,HP,Netbook,12.5,8,Windows 10,1.26,1669.0,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i5,2.3,Intel,HD,SSD,256
950,Dell,Notebook,15.6,4,Windows 10,2.18,558.6,0,0,0,1366,768,1049088,0,Vostro,Intel,Core i3,2.0,Intel,HD,HDD,1024
951,MSI,Gaming,15.6,8,Windows 10,2.2,1199.0,0,0,0,1920,1080,2073600,0,GP62M,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1152
952,Dell,Ultrabook,14.0,8,Windows 10,1.36,1639.0,0,0,0,1920,1080,2073600,0,Latitude,Intel,Core i5,2.5,Intel,HD,SSD,256
953,Dell,Gaming,17.3,16,Windows 10,4.36,2758.0,0,0,0,2560,1440,3686400,1,Alienware,Intel,Core i7,2.7,Nvidia,GeForce,SSD + HDD,1536
954,HP,Gaming,17.3,8,Windows 10,2.75,1399.0,1,0,0,1920,1080,2073600,0,Omen,Intel,Core i5,2.3,Nvidia,GeForce,SSD + HDD,1152
955,Asus,Notebook,17.3,4,Windows 10,2.8,530.0,0,0,0,1600,900,1440000,0,X751SV-TY001T,Intel,Pentium,1.6,Nvidia,GeForce,HDD,1024
956,Acer,Notebook,15.6,4,Windows 10,2.23,619.0,0,0,0,1366,768,1049088,0,TravelMate,Intel,Core i5,2.5,Intel,HD,HDD,500
957,Toshiba,Notebook,15.6,8,Windows 10,2.2,1119.0,0,0,0,1366,768,1049088,0,Tecra,Intel,Core i5,2.3,Intel,HD,SSD,256
958,Lenovo,2 in 1 Convertible,11.3,8,Windows 10,1.1,1299.0,1,0,1,1920,1080,2073600,0,Yoga,Intel,Core M,1.2,Intel,HD,SSD,256
959,Lenovo,Gaming,15.6,16,Windows 10,2.5,999.0,1,0,0,1920,1080,2073600,0,IdeaPad,AMD,FX,2.1,AMD,Radeon,SSD + HDD,1536
960,Dell,Ultrabook,12.5,8,Windows 10,1.36,1472.2,0,0,1,1920,1080,2073600,0,Latitude,Intel,Core i5,2.5,Intel,HD,SSD,256
961,Lenovo,Notebook,15.6,8,No OS,2.2,685.0,0,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i7,2.7,Nvidia,GeForce,HDD,1024
962,Dell,Notebook,17.3,4,Windows 10,2.36,659.0,0,0,0,1600,900,1440000,0,Insprion,Intel,Core i3,2.0,AMD,Radeon,HDD,1024
963,Acer,Notebook,14.0,4,Chrome OS,1.68,349.0,0,0,0,1366,768,1049088,0,Chromebook,Intel,Celeron,1.6,Intel,HD,Flash Storage,32
964,HP,Workstation,15.6,8,Windows 10,2.0,2249.0,1,0,0,1920,1080,2073600,0,ZBook,Intel,Core i7,2.7,Nvidia,Quadro,SSD,8
965,Dell,Ultrabook,14.0,8,Windows 10,1.36,1775.0,0,0,0,1920,1080,2073600,0,Latitude,Intel,Core i7,2.8,Intel,HD,SSD,256
966,Toshiba,Notebook,13.3,8,Windows 7,1.2,1460.0,0,0,0,1920,1080,2073600,0,Portege,Intel,Core i5,2.3,Intel,HD,SSD,256
967,Asus,2 in 1 Convertible,12.5,8,Chrome OS,1.2,1159.0,0,0,0,1920,1080,2073600,0,Chromebook,Intel,Core M,1.2,Intel,HD,Flash Storage,64
968,Lenovo,Ultrabook,14.0,8,Windows 10,1.7,1488.99,1,0,0,1920,1080,2073600,0,Thinkpad,Intel,Core i7,2.6,Intel,HD,SSD,256
969,Dell,Gaming,17.3,16,Windows 10,4.36,3154.0,1,0,0,3840,2160,8294400,1,Alienware,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1536
970,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,1899.0,0,0,1,1920,1080,2073600,0,XPS,Intel,Core i5,1.2,Intel,HD,SSD,256
971,HP,2 in 1 Convertible,11.6,4,Windows 10,1.45,775.0,0,0,1,1366,768,1049088,0,ProBook,Intel,Pentium,1.1,Intel,HD,SSD,256
972,Dell,Ultrabook,13.3,8,Windows 10,1.3,1268.0,0,0,0,3200,1800,5760000,1,XPS,Intel,Core i7,2.5,Intel,HD,SSD,256
973,Acer,2 in 1 Convertible,11.6,4,Chrome OS,1.25,389.0,1,0,1,1366,768,1049088,0,Chromebook,Intel,Celeron,1.6,Intel,HD,Flash Storage,32
974,Toshiba,Notebook,13.3,8,Windows 10,1.2,1535.0,0,0,0,1920,1080,2073600,0,Portege,Intel,Core i5,2.4,Intel,HD,SSD,256
975,Lenovo,Ultrabook,12.5,8,Windows 10,1.36,1760.0,1,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i5,2.6,Intel,HD,SSD,256
976,Acer,Notebook,15.6,12,Windows 10,2.4,1009.0,0,0,0,1920,1080,2073600,0,Aspire,Intel,Core i5,2.5,Nvidia,GeForce,SSD + HDD,1152
977,Toshiba,Ultrabook,12.5,8,Windows 10,1.1,1790.0,0,0,1,1920,1080,2073600,0,Portege,Intel,Core i7,2.7,Intel,HD,SSD,512
978,HP,Notebook,15.6,8,Windows 10,2.04,846.5,0,0,0,1366,768,1049088,0,ProBook,Intel,Core i5,2.50,Nvidia,GeForce,HDD,1024
979,Dell,Notebook,15.6,4,Linux,2.25,465.62,0,0,0,1366,768,1049088,0,Inspiron,Intel,Core i3,2.0,AMD,Radeon,HDD,1024
980,Dell,Notebook,15.6,4,Windows 10,1.9,825.0,0,0,0,1366,768,1049088,0,Latitude,Intel,Core i5,2.5,Intel,HD,HDD,500
981,HP,Notebook,15.6,4,Windows 10,2.04,685.0,0,0,0,1920,1080,2073600,0,ProBook,Intel,Core i3,2.4,Intel,HD,HDD,500
982,Dell,Gaming,17.3,32,Windows 10,4.42,3149.0,1,0,0,1920,1080,2073600,0,Alienware,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
983,Lenovo,Notebook,15.6,6,Windows 10,2.4,695.0,0,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i5,2.5,Nvidia,GeForce,SSD,256
984,Dell,2 in 1 Convertible,13.3,16,Windows 10,1.22,1899.0,0,0,1,3200,1800,5760000,1,XPS,Intel,Core i7,1.3,Intel,HD,SSD,512
985,Dell,Ultrabook,14.0,8,Windows 10,1.5,1962.98,0,0,1,2560,1440,3686400,1,Latitude,Intel,Core i7,2.6,Intel,HD,SSD,256
986,Dell,Gaming,17.3,32,Windows 10,4.42,2800.0,0,0,0,1920,1080,2073600,0,Alienware,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1280
987,Toshiba,Notebook,14.0,8,Windows 10,1.95,1180.0,0,0,0,1920,1080,2073600,0,Tecra,Intel,Core i5,2.3,Intel,HD,SSD,256
